epoch,loss_G,loss_GAN,loss_cycle,loss_identity,loss_D_A,loss_D_B
114,3.1659801391784304,0.8271984390155998,1.6746204720285838,0.664161231703387,0.1506829037370082,0.20796506276387655
115,3.1722649856955707,0.8483659385920999,1.6657054666987436,0.658193579690899,0.15789000025230968,0.18109400864846692
116,3.269302233964383,0.9095316099192567,1.7011970495749376,0.658573567153451,0.15267932803152565,0.1523610861626214
117,3.192239076077581,0.886665377074373,1.6522462903382535,0.6533274175878057,0.15233246388728033,0.29702156434159077
118,3.035867446910835,0.8000966811965325,1.601316168636619,0.6344545979699688,0.15419685336465608,0.20067089376692288
119,3.1868561456303395,0.8761176627553152,1.6612011522590042,0.6495373306160201,0.15203681369563063,0.1557268382100288
120,3.2125053648463266,0.9152919910625069,1.6600707883606414,0.6371425804263817,0.15318100350702593,0.14179331148991328
121,3.240006739507892,0.9293514226011174,1.6705689308886043,0.640086381378288,0.14859077312096863,0.13659419833186143
122,3.2429216650431743,0.9606134190173921,1.6482181905986306,0.6340900556056085,0.14703220008554574,0.1346751251620447
123,3.266953444052599,0.9770964023595798,1.6603561968146683,0.6295008470198351,0.15117913145505027,0.12879748231993465
124,3.2485012194353664,0.9743426363625213,1.6499699711085793,0.6241886191025465,0.14434091782498504,0.1269767056191396
125,3.2742637203125184,0.9837015085591527,1.6604685733418265,0.6300936494758743,0.14882539529464917,0.12545920056318807
126,3.2948876226733543,0.9854847421189268,1.6837235753407735,0.6256793023583418,0.1453076232960838,0.12596504452699672
127,3.3224971494274937,0.9967966033313089,1.6914839773120995,0.6342165545075239,0.14706569994816523,0.12203454373482459
128,3.2422026973998475,1.0056312865839747,1.6255919362256628,0.6109794806577489,0.14898971352213158,0.1240345137472638
129,3.2770836967194152,1.0108146406933218,1.6507429683993677,0.6155260790607886,0.1445178155324416,0.1284236116948242
130,3.244712531209706,1.0064306519702524,1.6309903367550787,0.6072915435551169,0.1452669650762381,0.1262078773743378
131,3.2468304819689537,1.0127830551769919,1.6271260205857054,0.6069213979972337,0.14587471384309722,0.12857287452963298
132,3.227116047979115,1.01393605563455,1.6131952544172368,0.5999847555945733,0.14386031932816534,0.12476266251352733
133,3.2028144205401756,1.0130046220596678,1.5995028454386546,0.5903069639277315,0.14434594393311861,0.12606649843607834
134,3.241758355123554,1.0239510157864964,1.6198217005072952,0.5979856338329658,0.14320736476582682,0.12539074422713525
135,3.2280237660436573,1.0092370920552465,1.6215922946701506,0.5971943739645496,0.14605030502209407,0.1254433797237402
136,3.2351619654786803,1.029976073496356,1.6127512940389668,0.5924345843806238,0.14478176359287992,0.12423213216626716
137,3.248312563239457,1.0465807075985891,1.6165362261012644,0.5851956281119478,0.1430452031468203,0.11881841058859569
138,3.2757937694024184,1.051233180982624,1.6300546801732685,0.5945059037851003,0.14093691155225216,0.11863958828909668
139,3.2495173037409066,1.0513469865936005,1.6136141615713429,0.5845561611081311,0.14384829413569616,0.12251556566553916
140,3.2275305779394277,1.032053924606232,1.6136207066610189,0.5818559507766884,0.1410494586397074,0.12253087839323604
141,3.2269516476614033,1.0414566904484868,1.60534166504523,0.5801533016259085,0.14169016208298907,0.12117865708416807
142,3.1980408123153414,1.0476628067250737,1.5797383021451756,0.5706396936299558,0.14017298674868967,0.12261881322382454
143,3.2104946082223673,1.0452680430726378,1.5956081030611506,0.569618469048403,0.14082924856575663,0.12120273383613119
144,3.2082523443027884,1.0629981588460728,1.5790610748850658,0.5661931136054194,0.138306275367023,0.11597530958716741
145,3.2161697670371234,1.0637099660799174,1.588785566255718,0.5636742177480709,0.13912068347552578,0.12104776738111131
146,3.2167014290472706,1.0455419849492833,1.6019036070315424,0.5692558422416985,0.138650539437097,0.12232338534500785
147,3.2130546526994532,1.0535236343652188,1.5952641057397077,0.5642669206250928,0.14130508774768807,0.12009787068752471
148,3.212517184411694,1.0665523802448889,1.5867047031482537,0.5592600912034155,0.14140586389931376,0.11587094564637739
149,3.1943350623467723,1.0731625407041905,1.5701577998920828,0.5510147210366712,0.13871108557649714,0.11975845317551476
150,3.1829401675812496,1.0548068656179006,1.5742949946911748,0.5538383167303965,0.13752784093696915,0.118752977403695
151,3.1999548637938355,1.0723345707990453,1.5771355900221955,0.5504847052925361,0.14061323754087893,0.12061521241407909
152,3.1908706348099396,1.0743680000305176,1.5686227932661594,0.5478798461531451,0.14040256081940886,0.12056333611825269
153,3.184919906947427,1.0689278030823806,1.5693397978822627,0.5466522890293669,0.14093055286093387,0.12216514870970549
154,3.1681762798103743,1.072183907745841,1.5573959065054706,0.5385964575284969,0.13858553410290245,0.1236492984309168
155,3.1671793589335,1.0672426627067748,1.5635654490864919,0.5363712419649798,0.13808744079517032,0.11968793099868798
156,3.2046624771849124,1.0769020947153696,1.5843634876662385,0.5433968926618199,0.13521270775152539,0.12132450634847858
157,3.138657983905541,1.058244807634525,1.550586479866576,0.5298266867677609,0.13862996575182784,0.12634069731314027
158,3.153646126478732,1.0616481443365178,1.5571654799455654,0.5348324970213952,0.1381016045273421,0.12123229162778683
159,3.144999956656359,1.066455329606633,1.5520455680207579,0.526499049392289,0.14045874604921854,0.12328171774655759
160,3.1621140962589287,1.0751532608877399,1.554917257702993,0.532043571957571,0.13775936411526388,0.12410507328852922
161,3.1604080128812506,1.0706996771389852,1.5629099186309083,0.5267984231788955,0.13791947008785374,0.12478148914918215
162,3.1646589404808547,1.0698635995744945,1.5656959218179394,0.5290994101655697,0.13928706787838907,0.12473514787629693
163,3.156435368303767,1.0845170745592632,1.5483733979527823,0.5235448915087534,0.13734136909960273,0.1260977570792872
164,3.145329648149228,1.0659105042497554,1.5570546252998763,0.5223645132458853,0.13892873836134723,0.1287506175433804
165,3.1262752210308693,1.0602741087982042,1.5488341175867413,0.5171669726957104,0.13959513916940747,0.13173752920534795
166,3.132118760468717,1.0618297050813001,1.5524153281114772,0.5178737194238309,0.1405469362071888,0.13105380294208754
167,3.1222705598362905,1.0610666296439257,1.5451513029144195,0.5160526208534926,0.13865477640828686,0.13352412663534016
168,3.135995813472542,1.0674910645285052,1.5550581652247264,0.5134465751533737,0.1389742283496314,0.13247439854159326
169,3.107371423058881,1.0602866582527846,1.538324905012896,0.5087598567594311,0.13854493919068467,0.13310474732857264
170,3.094965115278781,1.0489089606764788,1.53760143953883,0.5084547123866167,0.1391352050586375,0.13580526879983035
171,3.0987265781014264,1.0644311951306051,1.5291701027019295,0.5051252758074664,0.1379694634836591,0.13174791125480287
172,3.103765403439185,1.0583732267339787,1.540514507693445,0.5048776713317026,0.1372239562030324,0.13770316063822385
173,3.0919566711265882,1.057887675876389,1.532260274458788,0.5018087079425058,0.13906366574371645,0.13722170487849297
174,3.0878686605099435,1.0439979972953568,1.5398441360382262,0.5040265262840751,0.13740209003765427,0.142313902383436
175,3.09351755901725,1.0573671917001644,1.5361293768454454,0.5000209943976944,0.13862516530259641,0.13559872505372156
176,3.0873335364336025,1.0432417499804925,1.5420658681207073,0.5020259272552536,0.13786253663237225,0.14137651829305523
177,3.086640943310218,1.0469808014567026,1.5399252675964448,0.49973487033101616,0.1369899275327871,0.1411092479428845
178,3.078264549106895,1.0519378178133936,1.527683252346016,0.4986434884057074,0.13773227068121563,0.14052158058760408
179,3.062800027653129,1.0359531009268619,1.532448912808995,0.4943980224832089,0.13928098882922155,0.1424650849696405
180,3.048114927942881,1.03217580218515,1.5226692682254814,0.49326985378465255,0.13903223749941696,0.14558969295310403
181,3.06735119562663,1.0373329020545867,1.534279949650793,0.4957383524871872,0.13632439897802776,0.14586975095336308
182,3.0446073023858897,1.0232647650256128,1.5278755283641243,0.49346700953152367,0.1398697681501954,0.14492684357359023
183,3.04279211752429,1.0255532029146206,1.5274851700502956,0.4897537438455456,0.1412536731647874,0.14600207246170788
184,3.050615824625164,1.0356366091859555,1.5254954927695725,0.4894837205281515,0.13788706117761348,0.14472006774412657
185,3.0438247240945966,1.0324437596840772,1.5236847165102017,0.48769625164791497,0.13661955636061593,0.1463192443023185
186,3.043450793820227,1.0318852605933915,1.5239829574516432,0.4875825893379257,0.13716794670877341,0.14600207554009145
187,3.022989729921261,1.009590092176449,1.5247029080362378,0.48869673559765614,0.1383111707553892,0.15098455856124798
188,3.0099054496445343,1.015140403530555,1.5126392905583639,0.48212574841733463,0.13722039973307512,0.15074064087368058
189,3.021290072423969,1.0172776537027188,1.5196242089756948,0.4843882161700083,0.1357411970635374,0.14980284463681146
190,2.9951916868815167,1.0026840928071987,1.5105889350354313,0.481918656005117,0.14088859690163663,0.15084061588712794
191,3.0051810341680834,1.009864198590467,1.5125106951433742,0.48280613757893,0.13758360424976862,0.14956228863336368
192,3.025884571189652,1.0167691564845467,1.5248034678533406,0.4843119452456514,0.13742103159963015,0.14753005934689573
193,3.003320331345061,1.0005630615228664,1.5193105864667606,0.48344667496795424,0.13784549675301877,0.15303950051883022
194,2.98478275287651,0.9930312030329675,1.5112934348112095,0.48045811271239186,0.1381101176410378,0.15420478586843628
195,2.9993268958108867,1.012319812874594,1.5087200189065078,0.47828707330955,0.1360811385030518,0.15062187576365327
196,3.0055644969026485,1.0037848192774608,1.5204865075870901,0.48129317967477675,0.13642507813826293,0.1507414347397353
197,3.0058677025183944,0.9983528145772969,1.5232921617473671,0.48422271548630946,0.1362219634884132,0.15431450392136317
198,2.9966929173041246,1.0048126392735692,1.5116499876547715,0.4802302846651591,0.13566893272235722,0.15035953809936603
199,2.9999914797480236,1.0005354809903813,1.5168321339670057,0.4826238662182928,0.1349412369692397,0.15250193104594054
200,3.008014888820534,1.001718247365095,1.5242727016974351,0.48202395653296376,0.133622287053191,0.15097081045547645
